TimeStep[s];Np;Nbound;Nfixed;Nmoving;Nfloat;Nfluid
1.40002;4203;0;0;0;0;4203

Pos.x[m];Pos.y[m];Pos.z[m];Idp;Vel.x[m/s];Vel.y[m/s];Vel.z[m/s];Rhop[kg/m^3];Press[Pa];Type;
3.0493084e-01;0.0000000e+00;1.3290878e-01;3034;3.3937166e-03;0.0000000e+00;-7.8827329e-04;1.0029520e+03;4.2656094e+03;3;
3.1388566e-01;0.0000000e+00;1.3343148e-01;3186;3.9746361e-03;0.0000000e+00;1.0554607e-03;1.0027102e+03;3.9134221e+03;3;
3.2134533e-01;0.0000000e+00;1.2618950e-01;3258;2.3905004e-03;0.0000000e+00;1.1548003e-04;1.0025512e+03;3.6820796e+03;3;
3.2331443e-01;0.0000000e+00;1.3137473e-01;3259;3.6905054e-03;0.0000000e+00;3.5470672e-04;1.0030737e+03;4.4431851e+03;3;
3.2059082e-01;0.0000000e+00;1.2146209e-01;3257;8.1341766e-04;0.0000000e+00;6.0366488e-05;1.0032772e+03;4.7402349e+03;3;
3.2531816e-01;0.0000000e+00;1.2118701e-01;3333;6.4646581e-04;0.0000000e+00;6.1466577e-05;1.0045303e+03;6.5774727e+03;3;
3.2629868e-01;0.0000000e+00;1.2700643e-01;3334;2.4144056e-03;0.0000000e+00;1.0831846e-04;1.0025367e+03;3.6610432e+03;3;
3.2758909e-01;0.0000000e+00;1.3308458e-01;3335;4.1738939e-03;0.0000000e+00;-1.0484471e-05;1.0028446e+03;4.1091475e+03;3;
3.2984951e-01;0.0000000e+00;1.2159635e-01;3406;7.2443706e-04;0.0000000e+00;1.3392423e-04;1.0054872e+03;7.9896348e+03;3;
3.3105314e-01;0.0000000e+00;1.2729540e-01;3407;2.3278906e-03;0.0000000e+00;3.4289996e-04;1.0023040e+03;3.3227588e+03;3;
3.3206651e-01;0.0000000e+00;1.3198815e-01;3408;4.2814235e-03;0.0000000e+00;2.7830174e-04;1.0032770e+03;4.7398779e+03;3;
3.3458850e-01;0.0000000e+00;1.2274956e-01;3480;6.9385226e-04;0.0000000e+00;1.5614371e-04;1.0042343e+03;6.1421338e+03;3;
3.3616292e-01;0.0000000e+00;1.2790884e-01;3481;2.7169446e-03;0.0000000e+00;4.6431666e-04;1.0026268e+03;3.7920842e+03;3;
3.3970314e-01;0.0000000e+00;1.2462946e-01;3552;1.4110806e-03;0.0000000e+00;7.3550764e-05;1.0027784e+03;4.0127761e+03;3;
3.4072676e-01;0.0000000e+00;1.3017851e-01;3553;2.8581168e-03;0.0000000e+00;7.3557015e-04;1.0027753e+03;4.0082429e+03;3;
3.4495234e-01;0.0000000e+00;1.2587103e-01;3626;1.1596082e-03;0.0000000e+00;5.8565277e-04;1.0035780e+03;5.1799678e+03;3;
3.4555143e-01;0.0000000e+00;1.3109158e-01;3627;2.8037301e-03;0.0000000e+00;7.9515897e-04;1.0025999e+03;3.7528354e+03;3;
3.4960675e-01;0.0000000e+00;1.2593558e-01;3687;5.5410067e-04;0.0000000e+00;1.5863738e-04;1.0045577e+03;6.6177163e+03;3;
3.5018650e-01;0.0000000e+00;1.3202658e-01;3699;3.1023985e-03;0.0000000e+00;1.0705930e-03;1.0027599e+03;3.9858452e+03;3;
3.5355777e-01;0.0000000e+00;1.2770112e-01;3758;5.1219354e-04;0.0000000e+00;2.1752543e-04;1.0040051e+03;5.8057700e+03;3;
3.5838583e-01;0.0000000e+00;1.3031778e-01;3819;1.2280056e-03;0.0000000e+00;6.3385793e-05;1.0029680e+03;4.2890117e+03;3;
3.6328825e-01;0.0000000e+00;1.3100398e-01;3888;4.2613133e-04;0.0000000e+00;4.9021054e-04;1.0020432e+03;2.9443228e+03;3;
3.6842278e-01;0.0000000e+00;1.3330638e-01;3951;2.3231369e-03;0.0000000e+00;-4.6190227e-04;1.0027358e+03;3.9507417e+03;3;
2.0106028e-01;0.0000000e+00;1.5002833e-01;1597;-2.7115981e-05;0.0000000e+00;1.9481927e-04;1.0037101e+03;5.3734043e+03;3;
2.0558126e-01;0.0000000e+00;1.4671448e-01;1646;-2.0549938e-04;0.0000000e+00;3.1676618e-04;1.0038439e+03;5.5693193e+03;3;
2.0889845e-01;0.0000000e+00;1.4370558e-01;1701;-3.2448670e-04;0.0000000e+00;1.7305906e-04;1.0037490e+03;5.4302578e+03;3;
2.1307665e-01;0.0000000e+00;1.4227656e-01;1758;-5.3449231e-04;0.0000000e+00;2.4076462e-04;1.0037194e+03;5.3869014e+03;3;
2.1352068e-01;0.0000000e+00;1.4733049e-01;1759;-2.0931931e-03;0.0000000e+00;8.9624507e-04;1.0026741e+03;3.8609177e+03;3;
2.1820639e-01;0.0000000e+00;1.4539376e-01;1818;-2.3802400e-03;0.0000000e+00;8.3409430e-04;1.0023137e+03;3.3368521e+03;3;
2.0961739e-01;0.0000000e+00;1.5004148e-01;1702;-1.6464945e-03;0.0000000e+00;1.8271236e-03;1.0026175e+03;3.7784973e+03;3;
2.2178060e-01;0.0000000e+00;1.4854845e-01;1823;-5.2987211e-03;0.0000000e+00;2.2747924e-03;1.0030847e+03;4.4592134e+03;3;
2.1855885e-01;0.0000000e+00;1.3921744e-01;1817;-2.3856391e-04;0.0000000e+00;5.0691280e-05;1.0031642e+03;4.5751821e+03;3;
2.2221757e-01;0.0000000e+00;1.3732457e-01;1875;-2.1738163e-04;0.0000000e+00;1.5806383e-04;1.0025869e+03;3.7340125e+03;3;
2.2221035e-01;0.0000000e+00;1.4283350e-01;1876;-2.2574202e-03;0.0000000e+00;1.3478686e-03;1.0030173e+03;4.3608345e+03;3;
2.2743584e-01;0.0000000e+00;1.3562858e-01;1933;-6.0573319e-04;0.0000000e+00;5.4390752e-04;1.0028820e+03;4.1635728e+03;3;
2.2713268e-01;0.0000000e+00;1.4061373e-01;1934;-2.2956766e-03;0.0000000e+00;1.5071632e-03;1.0028781e+03;4.1579697e+03;3;
2.2681148e-01;0.0000000e+00;1.4568442e-01;1935;-4.1068187e-03;0.0000000e+00;1.9394335e-03;1.0026919e+03;3.8867688e+03;3;
2.3174860e-01;0.0000000e+00;1.4249720e-01;1997;-2.9670745e-03;0.0000000e+00;3.1392220e-03;1.0029479e+03;4.2596479e+03;3;
2.3126286e-01;0.0000000e+00;1.4803448e-01;1998;-3.5962334e-03;0.0000000e+00;2.2898344e-03;1.0027686e+03;3.9983770e+03;3;
2.3294443e-01;0.0000000e+00;1.3793696e-01;2060;-3.9008011e-03;0.0000000e+00;1.8997646e-03;1.0027162e+03;3.9221296e+03;3;
2.3589014e-01;0.0000000e+00;1.4614797e-01;2061;-2.8735148e-03;0.0000000e+00;1.6658364e-03;1.0028734e+03;4.1511216e+03;3;
2.4417245e-01;0.0000000e+00;1.3377908e-01;2190;-1.2803950e-03;0.0000000e+00;-2.2477534e-04;1.0029462e+03;4.2572456e+03;3;
2.3798390e-01;0.0000000e+00;1.3561577e-01;2123;-3.5308122e-03;0.0000000e+00;4.8932346e-04;1.0034033e+03;4.9244014e+03;3;
2.3727652e-01;0.0000000e+00;1.4082347e-01;2130;-3.8642343e-03;0.0000000e+00;2.2514923e-04;1.0029230e+03;4.2234375e+03;3;
2.4085580e-01;0.0000000e+00;1.4430946e-01;2131;-3.4756903e-03;0.0000000e+00;-1.8058303e-03;1.0027034e+03;3.9034712e+03;3;
2.4217188e-01;0.0000000e+00;1.3839303e-01;2191;-3.2356554e-03;0.0000000e+00;-1.7539227e-03;1.0026258e+03;3.7905745e+03;3;
2.4561419e-01;0.0000000e+00;1.4230163e-01;2192;-3.2203395e-03;0.0000000e+00;-2.6611895e-03;1.0030963e+03;4.4761333e+03;3;
2.4466017e-01;0.0000000e+00;1.4784083e-01;2197;-2.3968031e-03;0.0000000e+00;-3.1031123e-03;1.0027645e+03;3.9925110e+03;3;
2.4766757e-01;0.0000000e+00;1.3763073e-01;2257;-1.3761701e-03;0.0000000e+00;-6.4864330e-04;1.0028078e+03;4.0555339e+03;3;
2.4958371e-01;0.0000000e+00;1.4580970e-01;2259;-2.5383560e-03;0.0000000e+00;-3.3640584e-03;1.0027448e+03;3.9638049e+03;3;
2.3987488e-01;0.0000000e+00;1.4976044e-01;2067;-2.0211816e-03;0.0000000e+00;-1.2592728e-03;1.0028438e+03;4.1079023e+03;3;
2.5162795e-01;0.0000000e+00;1.4166202e-01;2258;-4.8470104e-04;0.0000000e+00;-1.5820756e-03;1.0027432e+03;3.9614055e+03;3;
2.5247365e-01;0.0000000e+00;1.3665198e-01;2320;-5.6962960e-04;0.0000000e+00;-5.3432555e-04;1.0030509e+03;4.4098853e+03;3;
2.5675857e-01;0.0000000e+00;1.4048159e-01;2321;1.4218361e-04;0.0000000e+00;-1.8223519e-03;1.0030382e+03;4.3913677e+03;3;
2.5369814e-01;0.0000000e+00;1.4877902e-01;2329;-1.9329122e-03;0.0000000e+00;-3.9531062e-03;1.0030333e+03;4.3841567e+03;3;
2.5754929e-01;0.0000000e+00;1.3533321e-01;2391;4.7615403e-04;0.0000000e+00;-1.0409305e-03;1.0031857e+03;4.6066333e+03;3;
2.6189116e-01;0.0000000e+00;1.3873054e-01;2392;8.7792368e-04;0.0000000e+00;-1.4368864e-03;1.0022713e+03;3.2753445e+03;3;
2.5662279e-01;0.0000000e+00;1.4531061e-01;2393;4.3063436e-04;0.0000000e+00;-2.2975598e-03;1.0025275e+03;3.6475525e+03;3;
2.6704779e-01;0.0000000e+00;1.3694060e-01;2457;1.6348711e-03;0.0000000e+00;-7.2497415e-04;1.0030062e+03;4.3446348e+03;3;
2.6149935e-01;0.0000000e+00;1.4375669e-01;2458;6.0508348e-04;0.0000000e+00;-1.7542477e-03;1.0031581e+03;4.5663623e+03;3;
2.6190659e-01;0.0000000e+00;1.4864545e-01;2459;1.3715375e-03;0.0000000e+00;-1.9695368e-03;1.0025635e+03;3.7000107e+03;3;
2.6678181e-01;0.0000000e+00;1.4693631e-01;2529;1.8502269e-03;0.0000000e+00;-2.0985850e-03;1.0028402e+03;4.1027451e+03;3;
2.6651734e-01;0.0000000e+00;1.4186217e-01;2528;6.7121547e-04;0.0000000e+00;-1.3980272e-03;1.0029908e+03;4.3222061e+03;3;
2.7151549e-01;0.0000000e+00;1.3901542e-01;2527;2.0750710e-03;0.0000000e+00;-6.7298493e-04;1.0025276e+03;3.6477300e+03;3;
2.7611208e-01;0.0000000e+00;1.3662781e-01;2598;2.5589527e-03;0.0000000e+00;-3.9486116e-04;1.0031066e+03;4.4910947e+03;3;
2.7594987e-01;0.0000000e+00;1.4193200e-01;2599;2.8961094e-03;0.0000000e+00;-1.0387492e-03;1.0028716e+03;4.1485425e+03;3;
2.7139384e-01;0.0000000e+00;1.4435570e-01;2600;1.9067295e-03;0.0000000e+00;-1.9856046e-03;1.0028875e+03;4.1716665e+03;3;
2.8116339e-01;0.0000000e+00;1.3459003e-01;2666;2.3057873e-03;0.0000000e+00;-3.9256221e-04;1.0025231e+03;3.6412510e+03;3;
2.8082323e-01;0.0000000e+00;1.3969916e-01;2667;3.2201181e-03;0.0000000e+00;-5.2474934e-04;1.0029517e+03;4.2652534e+03;3;
2.8073213e-01;0.0000000e+00;1.4486681e-01;2668;3.2266746e-03;0.0000000e+00;-5.7303865e-04;1.0027997e+03;4.0437102e+03;3;
2.8551459e-01;0.0000000e+00;1.3732001e-01;2737;2.7646818e-03;0.0000000e+00;-1.9625574e-03;1.0029525e+03;4.2663213e+03;3;
2.8553304e-01;0.0000000e+00;1.4271370e-01;2738;3.0298538e-03;0.0000000e+00;-1.3224736e-03;1.0028958e+03;4.1837632e+03;3;
2.8546768e-01;0.0000000e+00;1.4796402e-01;2739;3.0740502e-03;0.0000000e+00;-7.5174531e-04;1.0027133e+03;3.9179536e+03;3;
2.7608004e-01;0.0000000e+00;1.4725479e-01;2601;2.6016848e-03;0.0000000e+00;-1.8703185e-03;1.0027952e+03;4.0372209e+03;3;
2.7165866e-01;0.0000000e+00;1.4982411e-01;2530;1.7735481e-03;0.0000000e+00;-2.5033352e-03;1.0027814e+03;4.0171316e+03;3;
2.8086242e-01;0.0000000e+00;1.5015279e-01;2669;3.1067154e-03;0.0000000e+00;-8.7980705e-04;1.0028912e+03;4.1770034e+03;3;
2.9029047e-01;0.0000000e+00;1.3538891e-01;2807;2.2315183e-03;0.0000000e+00;-1.7967867e-03;1.0035223e+03;5.0984395e+03;3;
2.9020754e-01;0.0000000e+00;1.4069313e-01;2808;2.5151744e-03;0.0000000e+00;-1.7016323e-03;1.0025442e+03;3.6718718e+03;3;
2.9025775e-01;0.0000000e+00;1.4585459e-01;2809;2.4459437e-03;0.0000000e+00;-1.2358808e-03;1.0029941e+03;4.3270117e+03;3;
2.9511932e-01;0.0000000e+00;1.3829967e-01;2880;2.7498882e-03;0.0000000e+00;-1.2337713e-03;1.0027025e+03;3.9022273e+03;3;
2.9498565e-01;0.0000000e+00;1.4334093e-01;2881;2.2993432e-03;0.0000000e+00;-1.4548809e-03;1.0030099e+03;4.3500640e+03;3;
2.9523695e-01;0.0000000e+00;1.4850752e-01;2882;2.2254556e-03;0.0000000e+00;-1.4367090e-03;1.0026210e+03;3.7836477e+03;3;
3.0017525e-01;0.0000000e+00;1.3647950e-01;2952;3.4520512e-03;0.0000000e+00;-8.4640767e-04;1.0028610e+03;4.1330684e+03;3;
3.0002296e-01;0.0000000e+00;1.4127061e-01;2953;2.7071231e-03;0.0000000e+00;-1.2306704e-03;1.0029026e+03;4.1936367e+03;3;
3.0000341e-01;0.0000000e+00;1.4620072e-01;2954;2.2945891e-03;0.0000000e+00;-1.4537214e-03;1.0027989e+03;4.0425547e+03;3;
3.0515057e-01;0.0000000e+00;1.3826783e-01;3035;3.7449177e-03;0.0000000e+00;-1.0829548e-03;1.0028658e+03;4.1400938e+03;3;
3.0495179e-01;0.0000000e+00;1.4355317e-01;3036;2.6380108e-03;0.0000000e+00;-1.4754302e-03;1.0029839e+03;4.3121494e+03;3;
3.0499563e-01;0.0000000e+00;1.4872494e-01;3037;1.7419660e-03;0.0000000e+00;-1.2243206e-03;1.0027238e+03;3.9332363e+03;3;
3.0932710e-01;0.0000000e+00;1.3472039e-01;3110;3.7446467e-03;0.0000000e+00;-6.4898597e-04;1.0030858e+03;4.4608164e+03;3;
3.0946112e-01;0.0000000e+00;1.4063151e-01;3111;3.6522993e-03;0.0000000e+00;-9.8514755e-04;1.0025806e+03;3.7247793e+03;3;
3.0967209e-01;0.0000000e+00;1.4601061e-01;3112;1.8200050e-03;0.0000000e+00;-9.8883896e-04;1.0028217e+03;4.0758042e+03;3;
3.1412843e-01;0.0000000e+00;1.3826977e-01;3187;4.4844458e-03;0.0000000e+00;6.4940535e-04;1.0031456e+03;4.5480112e+03;3;
3.1433174e-01;0.0000000e+00;1.4326878e-01;3188;3.0113892e-03;0.0000000e+00;3.0671185e-04;1.0029747e+03;4.2987114e+03;3;
3.1907809e-01;0.0000000e+00;1.3506643e-01;3260;4.3444694e-03;0.0000000e+00;2.8649549e-04;1.0023438e+03;3.3806436e+03;3;
3.1472635e-01;0.0000000e+00;1.4827482e-01;3189;1.6767760e-03;0.0000000e+00;-1.4145228e-04;1.0027877e+03;4.0261982e+03;3;
3.1940469e-01;0.0000000e+00;1.4511006e-01;3262;2.8056423e-03;0.0000000e+00;-3.9278504e-05;1.0027174e+03;3.9239065e+03;3;
3.1920901e-01;0.0000000e+00;1.4001477e-01;3261;4.4548674e-03;0.0000000e+00;2.6526407e-04;1.0028721e+03;4.1491650e+03;3;
3.1954801e-01;0.0000000e+00;1.5035973e-01;3263;2.0545528e-03;0.0000000e+00;-4.7150117e-04;1.0028300e+03;4.0878071e+03;3;
3.2389340e-01;0.0000000e+00;1.3690157e-01;3336;4.6826745e-03;0.0000000e+00;1.0727119e-04;1.0032396e+03;4.6853237e+03;3;
3.2405499e-01;0.0000000e+00;1.4237507e-01;3337;3.8526277e-03;0.0000000e+00;1.4884763e-04;1.0028715e+03;4.1483647e+03;3;
3.2881823e-01;0.0000000e+00;1.4468676e-01;3338;3.3629197e-03;0.0000000e+00;2.8503925e-04;1.0028472e+03;4.1129707e+03;3;
3.2832918e-01;0.0000000e+00;1.3933042e-01;3409;4.5257788e-03;0.0000000e+00;2.3348744e-04;1.0025723e+03;3.7127053e+03;3;
3.3342388e-01;0.0000000e+00;1.4181891e-01;3410;4.0599732e-03;0.0000000e+00;4.1776311e-04;1.0030448e+03;4.4009824e+03;3;
3.3367407e-01;0.0000000e+00;1.4693093e-01;3411;2.9550891e-03;0.0000000e+00;3.2091080e-04;1.0028095e+03;4.0580232e+03;3;
3.3256474e-01;0.0000000e+00;1.3686208e-01;3483;4.3383315e-03;0.0000000e+00;3.1162347e-04;1.0029272e+03;4.2294868e+03;3;
3.2422844e-01;0.0000000e+00;1.4764760e-01;3339;2.4817819e-03;0.0000000e+00;-9.5488438e-05;1.0029067e+03;4.1996855e+03;3;
3.2900381e-01;0.0000000e+00;1.5000008e-01;3412;2.4262071e-03;0.0000000e+00;1.0662582e-04;1.0027311e+03;3.9438994e+03;3;
3.3727160e-01;0.0000000e+00;1.3366474e-01;3482;4.3852259e-03;0.0000000e+00;9.4490591e-04;1.0031441e+03;4.5458730e+03;3;
3.3851355e-01;0.0000000e+00;1.4363995e-01;3484;3.8481418e-03;0.0000000e+00;8.0509076e-04;1.0029402e+03;4.2484370e+03;3;
3.3864900e-01;0.0000000e+00;1.4870046e-01;3485;2.9103754e-03;0.0000000e+00;5.7783740e-04;1.0027648e+03;3.9928665e+03;3;
3.4253341e-01;0.0000000e+00;1.3545935e-01;3554;4.6941014e-03;0.0000000e+00;1.1158315e-03;1.0031359e+03;4.5338477e+03;3;
3.3791199e-01;0.0000000e+00;1.3868448e-01;3555;4.4097053e-03;0.0000000e+00;8.9200994e-04;1.0024565e+03;3.5443555e+03;3;
3.4345078e-01;0.0000000e+00;1.4557144e-01;3556;3.6150098e-03;0.0000000e+00;6.9594377e-04;1.0026429e+03;3.8154409e+03;3;
3.4795973e-01;0.0000000e+00;1.4798249e-01;3614;3.1910990e-03;0.0000000e+00;6.7538064e-04;1.0027935e+03;4.0347319e+03;3;
3.4751010e-01;0.0000000e+00;1.3675539e-01;3628;5.1159896e-03;0.0000000e+00;1.0035720e-03;1.0027578e+03;3.9827346e+03;3;
3.4311211e-01;0.0000000e+00;1.4044292e-01;3629;4.4378508e-03;0.0000000e+00;7.0937199e-04;1.0029822e+03;4.3096572e+03;3;
3.5166466e-01;0.0000000e+00;1.3855155e-01;3688;5.3662988e-03;0.0000000e+00;1.0799884e-03;1.0028317e+03;4.0903857e+03;3;
3.4809351e-01;0.0000000e+00;1.4228101e-01;3689;4.1067600e-03;0.0000000e+00;4.8486679e-04;1.0030108e+03;4.3513994e+03;3;
3.5223478e-01;0.0000000e+00;1.4483054e-01;3690;3.6345676e-03;0.0000000e+00;1.2397706e-03;1.0027303e+03;3.9426553e+03;3;
3.5485509e-01;0.0000000e+00;1.3364708e-01;3759;3.6055448e-03;0.0000000e+00;1.0215704e-03;1.0027730e+03;4.0048655e+03;3;
3.5702744e-01;0.0000000e+00;1.4792868e-01;3749;3.1428228e-03;0.0000000e+00;8.4267103e-04;1.0028784e+03;4.1583257e+03;3;
3.5651353e-01;0.0000000e+00;1.3805087e-01;3760;5.9403321e-03;0.0000000e+00;9.3260460e-05;1.0029370e+03;4.2438105e+03;3;
3.5659221e-01;0.0000000e+00;1.4298116e-01;3761;3.2848776e-03;0.0000000e+00;2.8350443e-04;1.0028854e+03;4.1685537e+03;3;
3.6164790e-01;0.0000000e+00;1.4032704e-01;3820;4.5239502e-03;0.0000000e+00;1.9607022e-03;1.0029756e+03;4.3001353e+03;3;
3.6196819e-01;0.0000000e+00;1.4504251e-01;3821;2.6978687e-03;0.0000000e+00;2.1374433e-03;1.0025093e+03;3.6211057e+03;3;
3.6109844e-01;0.0000000e+00;1.3519971e-01;3826;5.3759278e-03;0.0000000e+00;1.2058719e-03;1.0031457e+03;4.5481895e+03;3;
3.6617830e-01;0.0000000e+00;1.3732319e-01;3889;5.0187111e-03;0.0000000e+00;1.3599708e-03;1.0029592e+03;4.2761089e+03;3;
3.6647195e-01;0.0000000e+00;1.4722444e-01;3890;2.7360264e-03;0.0000000e+00;2.4939370e-03;1.0029000e+03;4.1899009e+03;3;
3.6717907e-01;0.0000000e+00;1.4174159e-01;3952;2.8887927e-03;0.0000000e+00;1.9218242e-03;1.0028711e+03;4.1477422e+03;3;
