TimeStep[s];Np;Nbound;Nfixed;Nmoving;Nfloat;Nfluid
1.50003;4203;0;0;0;0;4203

Pos.x[m];Pos.y[m];Pos.z[m];Idp;Vel.x[m/s];Vel.y[m/s];Vel.z[m/s];Rhop[kg/m^3];Press[Pa];Type;
2.1392308e-01;0.0000000e+00;2.4932750e-01;1846;2.8495770e-03;0.0000000e+00;-7.0549903e-04;1.0022513e+03;3.2462800e+03;3;
2.1322533e-01;0.0000000e+00;2.3905927e-01;1827;-6.6514814e-04;0.0000000e+00;-2.4341783e-04;1.0027264e+03;3.9370571e+03;3;
2.1734871e-01;0.0000000e+00;2.4189675e-01;1882;8.9036993e-04;0.0000000e+00;-2.6686308e-03;1.0024307e+03;3.5069207e+03;3;
2.1795088e-01;0.0000000e+00;2.4682404e-01;1901;2.4124072e-03;0.0000000e+00;-2.7529076e-03;1.0019239e+03;2.7714646e+03;3;
2.0531715e-01;0.0000000e+00;2.5209489e-01;1723;2.9981958e-03;0.0000000e+00;2.4131015e-03;1.0018536e+03;2.6696121e+03;3;
2.2646910e-01;0.0000000e+00;2.3541103e-01;2026;-2.9779177e-03;0.0000000e+00;-4.9640113e-03;1.0023658e+03;3.4126499e+03;3;
2.2236405e-01;0.0000000e+00;2.4363372e-01;1937;1.7150869e-03;0.0000000e+00;-2.6640259e-03;1.0021680e+03;3.1253633e+03;3;
2.2117658e-01;0.0000000e+00;2.3836964e-01;1982;-2.1691851e-03;0.0000000e+00;-3.8665256e-03;1.0020253e+03;2.9184834e+03;3;
2.2320358e-01;0.0000000e+00;2.4892369e-01;1990;2.1834504e-03;0.0000000e+00;-3.0924049e-03;1.0020038e+03;2.8873384e+03;3;
2.2621743e-01;0.0000000e+00;2.4044247e-01;2033;-2.2451356e-03;0.0000000e+00;-4.7822515e-03;1.0019982e+03;2.8791990e+03;3;
2.2739320e-01;0.0000000e+00;2.4597389e-01;2050;2.5200529e-03;0.0000000e+00;-3.9705117e-03;1.0024178e+03;3.4881169e+03;3;
2.3101790e-01;0.0000000e+00;2.3757772e-01;2084;-2.4457718e-03;0.0000000e+00;-6.6273208e-03;1.0021079e+03;3.0382346e+03;3;
2.3126347e-01;0.0000000e+00;2.4302864e-01;2092;-7.1859604e-04;0.0000000e+00;-7.7432222e-03;1.0022870e+03;3.2981199e+03;3;
2.2915876e-01;0.0000000e+00;2.5036645e-01;2109;-5.9477487e-03;0.0000000e+00;1.4465919e-03;1.0019117e+03;2.7538672e+03;3;
2.3403101e-01;0.0000000e+00;2.4680054e-01;2157;-7.7185803e-03;0.0000000e+00;-1.7821266e-03;1.0017498e+03;2.5193875e+03;3;
2.1906672e-01;0.0000000e+00;2.5205922e-01;1956;1.9366542e-03;0.0000000e+00;-2.6665707e-03;1.0024847e+03;3.5854338e+03;3;
2.3385213e-01;0.0000000e+00;2.5192416e-01;2165;-3.7319781e-03;0.0000000e+00;-2.4683117e-03;1.0023661e+03;3.4130933e+03;3;
2.3558864e-01;0.0000000e+00;2.4039575e-01;2146;-7.9926907e-04;0.0000000e+00;-6.5611764e-03;1.0024102e+03;3.4771191e+03;3;
2.3994783e-01;0.0000000e+00;2.3783992e-01;2188;-1.7677087e-04;0.0000000e+00;-3.6532620e-03;1.0022576e+03;3.2554065e+03;3;
2.3893228e-01;0.0000000e+00;2.4381174e-01;2201;-7.1514221e-03;0.0000000e+00;-2.3499036e-03;1.0019716e+03;2.8405400e+03;3;
2.4383584e-01;0.0000000e+00;2.4085148e-01;2248;-3.3311897e-03;0.0000000e+00;-2.0111683e-03;1.0019794e+03;2.8519512e+03;3;
2.4342655e-01;0.0000000e+00;2.4612118e-01;2252;-4.6880399e-03;0.0000000e+00;-5.3922543e-03;1.0023115e+03;3.3336609e+03;3;
2.3856980e-01;0.0000000e+00;2.4899904e-01;2214;-5.4501500e-03;0.0000000e+00;-4.8959437e-03;1.0023701e+03;3.4187681e+03;3;
2.4784130e-01;0.0000000e+00;2.4872603e-01;2313;-2.5636295e-03;0.0000000e+00;-6.0181729e-03;1.0020296e+03;2.9246775e+03;3;
2.4827880e-01;0.0000000e+00;2.4326408e-01;2306;-2.1201021e-03;0.0000000e+00;-4.5680897e-03;1.0023104e+03;3.3321541e+03;3;
2.4866368e-01;0.0000000e+00;2.3789477e-01;2304;-1.0101481e-03;0.0000000e+00;-3.0519548e-03;1.0020939e+03;3.0178735e+03;3;
2.4312039e-01;0.0000000e+00;2.5157511e-01;2271;-1.7719578e-03;0.0000000e+00;-7.0145298e-03;1.0019128e+03;2.7554590e+03;3;
2.5307596e-01;0.0000000e+00;2.4035898e-01;2364;-6.5052049e-04;0.0000000e+00;-4.4242758e-03;1.0022591e+03;3.2576218e+03;3;
2.5264746e-01;0.0000000e+00;2.4583440e-01;2373;-1.8740848e-03;0.0000000e+00;-4.6917005e-03;1.0020527e+03;2.9582170e+03;3;
2.5778902e-01;0.0000000e+00;2.3743674e-01;2428;1.8680962e-04;0.0000000e+00;-3.9079175e-03;1.0023040e+03;3.3228474e+03;3;
2.5745732e-01;0.0000000e+00;2.4291119e-01;2432;-1.1518921e-03;0.0000000e+00;-3.9007862e-03;1.0021239e+03;3.0614304e+03;3;
2.6221997e-01;0.0000000e+00;2.3999059e-01;2497;-5.3744146e-04;0.0000000e+00;-3.4390641e-03;1.0021046e+03;3.0334539e+03;3;
2.6197842e-01;0.0000000e+00;2.4535219e-01;2501;-1.3326253e-03;0.0000000e+00;-3.5317505e-03;1.0022089e+03;3.1847954e+03;3;
2.5718701e-01;0.0000000e+00;2.4823105e-01;2439;-1.5852391e-03;0.0000000e+00;-4.2664614e-03;1.0021633e+03;3.1186328e+03;3;
2.6672432e-01;0.0000000e+00;2.4246323e-01;2567;-9.7551831e-04;0.0000000e+00;-2.9032328e-03;1.0021678e+03;3.1250977e+03;3;
2.6653546e-01;0.0000000e+00;2.4775577e-01;2570;-1.7464247e-03;0.0000000e+00;-2.5530029e-03;1.0020324e+03;2.9287480e+03;3;
2.5242823e-01;0.0000000e+00;2.5113243e-01;2378;-1.4180749e-03;0.0000000e+00;-5.2827718e-03;1.0021463e+03;3.0939260e+03;3;
2.6177061e-01;0.0000000e+00;2.5063813e-01;2503;-1.4010292e-03;0.0000000e+00;-3.4276617e-03;1.0019839e+03;2.8584976e+03;3;
2.6697615e-01;0.0000000e+00;2.3708972e-01;2562;-9.5622643e-05;0.0000000e+00;-2.8857205e-03;1.0022715e+03;3.2756990e+03;3;
2.7150393e-01;0.0000000e+00;2.3961711e-01;2635;-5.4314150e-04;0.0000000e+00;-3.0797352e-03;1.0022285e+03;3.2131438e+03;3;
2.7130142e-01;0.0000000e+00;2.4490780e-01;2638;-1.9165599e-03;0.0000000e+00;-2.5265040e-03;1.0021293e+03;3.0693105e+03;3;
2.7618128e-01;0.0000000e+00;2.3665538e-01;2700;-1.6336510e-04;0.0000000e+00;-3.3810504e-03;1.0025676e+03;3.7058696e+03;3;
2.8076211e-01;0.0000000e+00;2.3932795e-01;2701;-1.4824845e-03;0.0000000e+00;-2.0421268e-03;1.0021575e+03;3.1101313e+03;3;
2.7597103e-01;0.0000000e+00;2.4203838e-01;2706;-1.8286350e-03;0.0000000e+00;-2.7168614e-03;1.0017778e+03;2.5598506e+03;3;
2.8542584e-01;0.0000000e+00;2.3655471e-01;2772;-1.2725986e-03;0.0000000e+00;-2.1622413e-04;1.0018525e+03;2.6680210e+03;3;
2.8537059e-01;0.0000000e+00;2.4173750e-01;2773;-2.7786463e-03;0.0000000e+00;-1.4315227e-05;1.0021743e+03;3.1345740e+03;3;
2.8050673e-01;0.0000000e+00;2.4461104e-01;2774;-3.5908457e-03;0.0000000e+00;-1.3002427e-03;1.0023687e+03;3.4168174e+03;3;
2.7586663e-01;0.0000000e+00;2.4738894e-01;2702;-2.9105870e-03;0.0000000e+00;-1.6678978e-03;1.0023422e+03;3.3783384e+03;3;
2.7104974e-01;0.0000000e+00;2.5027338e-01;2636;-2.0538138e-03;0.0000000e+00;-1.9075727e-03;1.0020864e+03;3.0069856e+03;3;
2.8050032e-01;0.0000000e+00;2.4995759e-01;2775;-3.7237327e-03;0.0000000e+00;-8.9387759e-05;1.0017437e+03;2.5104653e+03;3;
2.8516403e-01;0.0000000e+00;2.4699606e-01;2829;-4.6893936e-03;0.0000000e+00;-1.7176980e-04;1.0021158e+03;3.0497437e+03;3;
2.9017791e-01;0.0000000e+00;2.3916338e-01;2828;-1.6002289e-03;0.0000000e+00;9.3180785e-04;1.0025596e+03;3.6942407e+03;3;
2.8992742e-01;0.0000000e+00;2.4443066e-01;2848;-3.2505204e-03;0.0000000e+00;-2.5368825e-04;1.0018423e+03;2.6533479e+03;3;
2.9503530e-01;0.0000000e+00;2.3655973e-01;2900;-8.5642596e-04;0.0000000e+00;4.8568757e-04;1.0018323e+03;2.6388525e+03;3;
2.9479635e-01;0.0000000e+00;2.4175292e-01;2901;-1.2132108e-03;0.0000000e+00;-3.6323379e-04;1.0021155e+03;3.0493010e+03;3;
2.9463077e-01;0.0000000e+00;2.4679020e-01;2902;-2.0642835e-03;0.0000000e+00;-1.6301317e-03;1.0021301e+03;3.0703730e+03;3;
2.9958802e-01;0.0000000e+00;2.3935124e-01;2973;-1.4451034e-04;0.0000000e+00;-7.0466113e-04;1.0023489e+03;3.3880906e+03;3;
2.9959595e-01;0.0000000e+00;2.4451898e-01;2975;-6.7821739e-04;0.0000000e+00;-1.9827301e-03;1.0020334e+03;2.9301638e+03;3;
2.9928893e-01;0.0000000e+00;2.4975079e-01;2976;-7.6681603e-04;0.0000000e+00;-2.8341436e-03;1.0024656e+03;3.5576631e+03;3;
2.8989676e-01;0.0000000e+00;2.4965896e-01;2903;-3.2024521e-03;0.0000000e+00;-1.8062688e-03;1.0023783e+03;3.4307385e+03;3;
2.9449019e-01;0.0000000e+00;2.5221202e-01;2924;-1.3813395e-03;0.0000000e+00;-3.0045609e-03;1.0021149e+03;3.0483271e+03;3;
3.0436915e-01;0.0000000e+00;2.4209562e-01;2974;7.7087258e-04;0.0000000e+00;-2.5513934e-03;1.0021895e+03;3.1565391e+03;3;
3.0419967e-01;0.0000000e+00;2.4733436e-01;3058;2.4460899e-04;0.0000000e+00;-3.6723563e-03;1.0019606e+03;2.8246182e+03;3;
3.0451247e-01;0.0000000e+00;2.3700593e-01;3055;8.8040216e-04;0.0000000e+00;-1.7156424e-03;1.0019558e+03;2.8177190e+03;3;
3.0910960e-01;0.0000000e+00;2.3988308e-01;3056;1.4943128e-03;0.0000000e+00;-4.3698894e-03;1.0019789e+03;2.8512437e+03;3;
3.0901623e-01;0.0000000e+00;2.4516375e-01;3057;1.2700387e-03;0.0000000e+00;-4.8342920e-03;1.0024214e+03;3.4934385e+03;3;
3.1369302e-01;0.0000000e+00;2.4278516e-01;3099;1.7423695e-03;0.0000000e+00;-6.3774553e-03;1.0018674e+03;2.6895903e+03;3;
3.1375986e-01;0.0000000e+00;2.3748820e-01;3131;1.8064781e-03;0.0000000e+00;-5.6889709e-03;1.0023470e+03;3.3852537e+03;3;
3.1366286e-01;0.0000000e+00;2.4809894e-01;3132;1.9595108e-03;0.0000000e+00;-6.6807200e-03;1.0021827e+03;3.1467961e+03;3;
3.1833437e-01;0.0000000e+00;2.4042949e-01;3174;2.8577594e-03;0.0000000e+00;-5.7067154e-03;1.0023153e+03;3.3392451e+03;3;
3.1830487e-01;0.0000000e+00;2.4579933e-01;3175;1.8113409e-03;0.0000000e+00;-6.6088513e-03;1.0022476e+03;3.2409636e+03;3;
3.1840500e-01;0.0000000e+00;2.5116569e-01;3176;2.1812697e-03;0.0000000e+00;-6.1398256e-03;1.0019398e+03;2.7945464e+03;3;
3.0879167e-01;0.0000000e+00;2.5048262e-01;3100;1.9717419e-03;0.0000000e+00;-5.6876554e-03;1.0020319e+03;2.9279517e+03;3;
3.2295582e-01;0.0000000e+00;2.4845035e-01;3253;1.7084625e-03;0.0000000e+00;-3.4653447e-03;1.0020920e+03;3.0152180e+03;3;
3.2298544e-01;0.0000000e+00;2.4320517e-01;3246;3.0979535e-03;0.0000000e+00;-2.8099085e-03;1.0020206e+03;2.9116702e+03;3;
3.2284036e-01;0.0000000e+00;2.3777084e-01;3252;4.7301794e-03;0.0000000e+00;-1.9146636e-03;1.0022182e+03;3.1982605e+03;3;
3.2766852e-01;0.0000000e+00;2.4583043e-01;3314;2.3313423e-03;0.0000000e+00;-2.1923115e-03;1.0021162e+03;3.0502749e+03;3;
3.2749715e-01;0.0000000e+00;2.4056102e-01;3317;4.0919022e-03;0.0000000e+00;-2.7735834e-03;1.0022146e+03;3.1930339e+03;3;
3.3230314e-01;0.0000000e+00;2.4324232e-01;3385;2.3938150e-03;0.0000000e+00;-4.6545472e-03;1.0020782e+03;2.9951245e+03;3;
3.3226129e-01;0.0000000e+00;2.3808843e-01;3391;2.5075288e-03;0.0000000e+00;-6.0060201e-03;1.0022250e+03;3.2080940e+03;3;
3.3260056e-01;0.0000000e+00;2.4836154e-01;3382;1.5458508e-03;0.0000000e+00;-3.7902915e-03;1.0021384e+03;3.0825034e+03;3;
3.2773486e-01;0.0000000e+00;2.5099418e-01;3318;2.3910964e-03;0.0000000e+00;-2.2140036e-03;1.0021434e+03;3.0896758e+03;3;
3.3696526e-01;0.0000000e+00;2.3561390e-01;3460;6.3352811e-04;0.0000000e+00;-6.4444449e-03;1.0022433e+03;3.2346729e+03;3;
3.3708426e-01;0.0000000e+00;2.4080949e-01;3454;1.8045664e-03;0.0000000e+00;-5.7865586e-03;1.0021524e+03;3.1027812e+03;3;
3.4651554e-01;0.0000000e+00;2.3576725e-01;3585;1.3594149e-03;0.0000000e+00;6.2826549e-04;1.0021819e+03;3.1456448e+03;3;
3.3733591e-01;0.0000000e+00;2.4589473e-01;3452;9.1940915e-04;0.0000000e+00;-5.0857277e-03;1.0022217e+03;3.2033101e+03;3;
3.3749503e-01;0.0000000e+00;2.5091788e-01;3444;2.1250267e-03;0.0000000e+00;-4.6128188e-03;1.0019252e+03;2.7734102e+03;3;
3.4179971e-01;0.0000000e+00;2.3834532e-01;3524;1.5909282e-03;0.0000000e+00;-3.6214001e-03;1.0022173e+03;3.1970203e+03;3;
3.4210399e-01;0.0000000e+00;2.4351582e-01;3520;9.4218913e-04;0.0000000e+00;-3.5559770e-03;1.0021552e+03;3.1067661e+03;3;
3.4708858e-01;0.0000000e+00;2.4617590e-01;3577;7.0047763e-04;0.0000000e+00;-7.9608435e-04;1.0021014e+03;3.0287620e+03;3;
3.4674215e-01;0.0000000e+00;2.4097113e-01;3586;2.2372967e-03;0.0000000e+00;-8.4152543e-06;1.0022437e+03;3.2352046e+03;3;
3.5165095e-01;0.0000000e+00;2.4356608e-01;3643;2.6405910e-03;0.0000000e+00;3.0820649e-03;1.0022105e+03;3.1870986e+03;3;
3.5136527e-01;0.0000000e+00;2.3831470e-01;3649;2.9292337e-03;0.0000000e+00;3.9069704e-03;1.0021446e+03;3.0914468e+03;3;
3.5214749e-01;0.0000000e+00;2.4882269e-01;3640;2.7494631e-03;0.0000000e+00;1.7538754e-03;1.0020585e+03;2.9665361e+03;3;
3.4230667e-01;0.0000000e+00;2.4860048e-01;3510;7.4445340e-04;0.0000000e+00;-3.3685809e-03;1.0021044e+03;3.0331885e+03;3;
3.4745744e-01;0.0000000e+00;2.5122449e-01;3573;3.2315366e-03;0.0000000e+00;-1.4008044e-03;1.0021654e+03;3.1216438e+03;3;
3.5593799e-01;0.0000000e+00;2.3558764e-01;3711;2.4350735e-03;0.0000000e+00;5.5884006e-03;1.0022544e+03;3.2507991e+03;3;
3.5620677e-01;0.0000000e+00;2.4086076e-01;3704;3.6832951e-03;0.0000000e+00;5.1165866e-03;1.0021009e+03;3.0280540e+03;3;
3.5658062e-01;0.0000000e+00;2.4611142e-01;3700;3.6125495e-03;0.0000000e+00;4.4728904e-03;1.0022531e+03;3.2488496e+03;3;
3.6112019e-01;0.0000000e+00;2.4348246e-01;3753;4.0414333e-03;0.0000000e+00;4.7301967e-03;1.0020685e+03;2.9810510e+03;3;
3.6070648e-01;0.0000000e+00;2.3816608e-01;3766;3.6511840e-03;0.0000000e+00;5.0971867e-03;1.0022437e+03;3.2352046e+03;3;
3.6613423e-01;0.0000000e+00;2.4616563e-01;3795;4.4867536e-03;0.0000000e+00;3.4432495e-03;1.0020015e+03;2.8839766e+03;3;
3.6543992e-01;0.0000000e+00;2.4068993e-01;3808;4.1184826e-03;0.0000000e+00;4.1644690e-03;1.0022156e+03;3.1945398e+03;3;
3.7007487e-01;0.0000000e+00;2.4319364e-01;3858;4.7584036e-03;0.0000000e+00;2.4189949e-03;1.0022951e+03;3.3099072e+03;3;
3.6989504e-01;0.0000000e+00;2.3766111e-01;3870;3.9224322e-03;0.0000000e+00;2.9303089e-03;1.0021975e+03;3.1682310e+03;3;
3.6156669e-01;0.0000000e+00;2.4866258e-01;3739;4.0928777e-03;0.0000000e+00;4.3015429e-03;1.0022198e+03;3.2006523e+03;3;
3.5714251e-01;0.0000000e+00;2.5142390e-01;3681;4.0783375e-03;0.0000000e+00;3.8757727e-03;1.0020137e+03;2.9015833e+03;3;
3.6669180e-01;0.0000000e+00;2.5111729e-01;3785;3.4369908e-03;0.0000000e+00;3.6784331e-03;1.0022372e+03;3.2258130e+03;3;
3.7144148e-01;0.0000000e+00;2.4893241e-01;3842;3.4292219e-03;0.0000000e+00;2.2963618e-03;1.0019487e+03;2.8073706e+03;3;
3.7461406e-01;0.0000000e+00;2.4544829e-01;3903;4.3015643e-03;0.0000000e+00;3.1502226e-03;1.0021873e+03;3.1534390e+03;3;
3.7463456e-01;0.0000000e+00;2.4007912e-01;3918;4.7381455e-03;0.0000000e+00;2.2575690e-03;1.0021108e+03;3.0424839e+03;3;
3.7881565e-01;0.0000000e+00;2.4822080e-01;3963;5.1771780e-03;0.0000000e+00;3.1020828e-03;1.0022712e+03;3.2751672e+03;3;
3.7936124e-01;0.0000000e+00;2.3796543e-01;3969;4.5630452e-03;0.0000000e+00;1.8519759e-03;1.0023799e+03;3.4331328e+03;3;
3.7956616e-01;0.0000000e+00;2.4290547e-01;4015;3.2349415e-03;0.0000000e+00;2.6633947e-03;1.0020709e+03;2.9845916e+03;3;
3.8387406e-01;0.0000000e+00;2.4597900e-01;4051;3.5138975e-03;0.0000000e+00;5.3954846e-03;1.0022653e+03;3.2665715e+03;3;
3.8442537e-01;0.0000000e+00;2.4081179e-01;4071;1.5994648e-03;0.0000000e+00;3.2573063e-03;1.0019053e+03;2.7444941e+03;3;
3.8684762e-01;0.0000000e+00;2.4984348e-01;4106;-2.5003231e-03;0.0000000e+00;6.8902406e-03;1.0020032e+03;2.8863652e+03;3;
3.8770393e-01;0.0000000e+00;2.3699179e-01;4126;-1.6463910e-03;0.0000000e+00;3.1888671e-03;1.0024261e+03;3.5002683e+03;3;
3.8195863e-01;0.0000000e+00;2.5203827e-01;3998;-2.5232371e-03;0.0000000e+00;9.2562865e-03;1.0021384e+03;3.0825034e+03;3;
3.7625152e-01;0.0000000e+00;2.5228488e-01;3935;1.0654904e-03;0.0000000e+00;2.2649155e-03;1.0019716e+03;2.8405400e+03;3;
3.8855207e-01;0.0000000e+00;2.4413642e-01;4161;1.3395729e-03;0.0000000e+00;3.1056891e-03;1.0020522e+03;2.9574204e+03;3;
3.9146319e-01;0.0000000e+00;2.3972771e-01;4186;6.6150387e-04;0.0000000e+00;-4.0081555e-05;1.0023742e+03;3.4247976e+03;3;
3.9171481e-01;0.0000000e+00;2.4853618e-01;4199;-2.4536501e-03;0.0000000e+00;5.1374193e-03;1.0021939e+03;3.1630049e+03;3;
3.9423725e-01;0.0000000e+00;2.4384961e-01;4218;-3.1109175e-03;0.0000000e+00;3.4970334e-03;1.0022026e+03;3.1756716e+03;3;
3.9723295e-01;0.0000000e+00;2.4784492e-01;4256;-2.4701529e-03;0.0000000e+00;2.8150957e-03;1.0022231e+03;3.2053477e+03;3;
3.9654440e-01;0.0000000e+00;2.3817809e-01;4269;-1.4553875e-04;0.0000000e+00;2.2856323e-03;1.0024823e+03;3.5818845e+03;3;
3.9932722e-01;0.0000000e+00;2.4270956e-01;4302;-3.0960904e-03;0.0000000e+00;3.2510373e-03;1.0017784e+03;2.5608225e+03;3;
4.0177348e-01;0.0000000e+00;2.3800746e-01;4324;-2.4100230e-03;0.0000000e+00;1.1558848e-03;1.0022949e+03;3.3095527e+03;3;
4.0257451e-01;0.0000000e+00;2.4707830e-01;4327;-2.3037638e-03;0.0000000e+00;2.2135358e-03;1.0022577e+03;3.2555837e+03;3;
4.0479556e-01;0.0000000e+00;2.4260075e-01;4360;-3.5571824e-03;0.0000000e+00;1.6828234e-03;1.0022895e+03;3.3017534e+03;3;
4.0087327e-01;0.0000000e+00;2.5192258e-01;4281;-1.6136818e-03;0.0000000e+00;2.4394339e-03;1.0022534e+03;3.2493813e+03;3;
4.1747856e-01;0.0000000e+00;2.3733877e-01;4505;-3.2398636e-03;0.0000000e+00;2.5372850e-03;1.0022333e+03;3.2202314e+03;3;
4.1237256e-01;0.0000000e+00;2.3767819e-01;4456;-3.7243848e-03;0.0000000e+00;1.5829760e-03;1.0021956e+03;3.1653965e+03;3;
4.0719393e-01;0.0000000e+00;2.3790127e-01;4375;-3.4216710e-03;0.0000000e+00;1.1005340e-03;1.0023197e+03;3.3456274e+03;3;
4.0744582e-01;0.0000000e+00;2.4775425e-01;4387;-2.6367113e-03;0.0000000e+00;2.2347579e-03;1.0019997e+03;2.8813223e+03;3;
4.0994436e-01;0.0000000e+00;2.4272119e-01;4410;-3.9664484e-03;0.0000000e+00;1.7068346e-03;1.0020563e+03;2.9634385e+03;3;
4.1027153e-01;0.0000000e+00;2.5204960e-01;4413;-2.3670932e-03;0.0000000e+00;2.0908453e-03;1.0022261e+03;3.2097773e+03;3;
4.1265285e-01;0.0000000e+00;2.4716797e-01;4440;-3.2269491e-03;0.0000000e+00;1.6967288e-03;1.0022300e+03;3.2154473e+03;3;
4.1575089e-01;0.0000000e+00;2.5172815e-01;4463;-1.9791538e-03;0.0000000e+00;1.1977190e-03;1.0020660e+03;2.9774224e+03;3;
4.1510025e-01;0.0000000e+00;2.4230303e-01;4485;-4.0058866e-03;0.0000000e+00;1.7738679e-03;1.0021743e+03;3.1345740e+03;3;
4.1797432e-01;0.0000000e+00;2.4697751e-01;4513;-3.0067661e-03;0.0000000e+00;1.2776762e-03;1.0021091e+03;3.0399165e+03;3;
4.2024919e-01;0.0000000e+00;2.4213195e-01;4533;-3.3920999e-03;0.0000000e+00;1.9812495e-03;1.0021464e+03;3.0940146e+03;3;
4.2080250e-01;0.0000000e+00;2.5178027e-01;4537;-1.7375033e-03;0.0000000e+00;7.2053930e-04;1.0021293e+03;3.0693105e+03;3;
4.3780532e-01;0.0000000e+00;2.3598911e-01;4741;-9.0367574e-04;0.0000000e+00;1.2416363e-03;1.0022371e+03;3.2257244e+03;3;
4.3274328e-01;0.0000000e+00;2.3636258e-01;4697;-1.3485908e-03;0.0000000e+00;2.1842092e-03;1.0021924e+03;3.1608792e+03;3;
4.2768106e-01;0.0000000e+00;2.3681031e-01;4629;-1.9858878e-03;0.0000000e+00;1.5741449e-03;1.0022178e+03;3.1977290e+03;3;
4.2257261e-01;0.0000000e+00;2.3714912e-01;4583;-2.6627698e-03;0.0000000e+00;2.3555127e-03;1.0022126e+03;3.1901992e+03;3;
4.2312497e-01;0.0000000e+00;2.4682800e-01;4562;-2.4164056e-03;0.0000000e+00;9.0903795e-04;1.0021354e+03;3.0780762e+03;3;
4.2537069e-01;0.0000000e+00;2.4184710e-01;4611;-2.5845270e-03;0.0000000e+00;1.1549334e-03;1.0021931e+03;3.1617649e+03;3;
4.2601478e-01;0.0000000e+00;2.5146967e-01;4584;-1.1305538e-03;0.0000000e+00;-1.5564561e-04;1.0020778e+03;2.9945049e+03;3;
4.2824733e-01;0.0000000e+00;2.4654306e-01;4630;-1.8892259e-03;0.0000000e+00;1.8926790e-04;1.0021216e+03;3.0580659e+03;3;
4.3128994e-01;0.0000000e+00;2.5107706e-01;4654;-5.1177345e-04;0.0000000e+00;-4.1872103e-04;1.0022003e+03;3.1723057e+03;3;
4.3045986e-01;0.0000000e+00;2.4151695e-01;4659;-1.8139369e-03;0.0000000e+00;1.1234190e-03;1.0021912e+03;3.1590190e+03;3;
4.3344030e-01;0.0000000e+00;2.4607769e-01;4678;-1.0648636e-03;0.0000000e+00;5.7813199e-04;1.0021713e+03;3.1301458e+03;3;
4.3650436e-01;0.0000000e+00;2.5043797e-01;4698;-1.1159073e-04;0.0000000e+00;3.9454625e-04;1.0020216e+03;2.9130859e+03;3;
4.3553180e-01;0.0000000e+00;2.4101791e-01;4721;-9.1236999e-04;0.0000000e+00;1.4534150e-03;1.0021812e+03;3.1445820e+03;3;
4.3867186e-01;0.0000000e+00;2.4545529e-01;4742;-5.0818169e-04;0.0000000e+00;4.7865495e-04;1.0021041e+03;3.0327458e+03;3;
4.4820097e-01;0.0000000e+00;2.3539235e-01;4839;-1.9927104e-03;0.0000000e+00;-1.2280705e-03;1.0023402e+03;3.3754128e+03;3;
4.4293755e-01;0.0000000e+00;2.3563674e-01;4786;-1.2012091e-03;0.0000000e+00;-8.2591490e-04;1.0021618e+03;3.1164189e+03;3;
4.4073448e-01;0.0000000e+00;2.4060629e-01;4764;-5.5402744e-04;0.0000000e+00;1.4972230e-04;1.0022276e+03;3.2119036e+03;3;
4.5169717e-01;0.0000000e+00;2.3958789e-01;4862;-2.0116388e-03;0.0000000e+00;-1.5513553e-08;1.0023265e+03;3.3555554e+03;3;
4.4183677e-01;0.0000000e+00;2.4983791e-01;4761;-2.1387437e-05;0.0000000e+00;-1.6214530e-04;1.0023815e+03;3.4353496e+03;3;
4.4603151e-01;0.0000000e+00;2.4011590e-01;4809;-9.4788597e-04;0.0000000e+00;-4.8447723e-04;1.0021640e+03;3.1196069e+03;3;
4.4403595e-01;0.0000000e+00;2.4494143e-01;4781;-3.2788384e-04;0.0000000e+00;-4.5431769e-04;1.0020728e+03;2.9873352e+03;3;
4.4689286e-01;0.0000000e+00;2.4942017e-01;4802;-5.7531339e-05;0.0000000e+00;-1.5366584e-04;1.0018397e+03;2.6494590e+03;3;
4.4937685e-01;0.0000000e+00;2.4429740e-01;4825;-4.8332202e-04;0.0000000e+00;3.0182290e-04;1.0022984e+03;3.3146934e+03;3;
4.5210415e-01;0.0000000e+00;2.4880424e-01;4840;-2.1284068e-05;0.0000000e+00;3.7284999e-04;1.0026105e+03;3.7683743e+03;3;
4.5466229e-01;0.0000000e+00;2.4362515e-01;4877;-6.2723126e-04;0.0000000e+00;6.3947082e-05;1.0016144e+03;2.3234404e+03;3;
4.6248341e-01;0.0000000e+00;2.3544033e-01;4949;-1.0795613e-03;0.0000000e+00;-2.6093077e-04;1.0014275e+03;2.0533137e+03;3;
4.5718044e-01;0.0000000e+00;2.3843025e-01;4900;-2.2470881e-03;0.0000000e+00;1.3270625e-03;1.0023939e+03;3.4534399e+03;3;
4.5719784e-01;0.0000000e+00;2.4818552e-01;4925;-2.6518508e-05;0.0000000e+00;-9.6796319e-04;1.0021157e+03;3.0494780e+03;3;
4.6459016e-01;0.0000000e+00;2.3886903e-01;4980;-1.1318978e-04;0.0000000e+00;-1.3151062e-03;1.0020469e+03;2.9497209e+03;3;
4.5971948e-01;0.0000000e+00;2.4241064e-01;4911;3.2076536e-04;0.0000000e+00;-1.0069774e-03;1.0025446e+03;3.6724932e+03;3;
4.6171126e-01;0.0000000e+00;2.4757876e-01;4960;-8.8106870e-05;0.0000000e+00;-4.3292608e-04;1.0023215e+03;3.3482866e+03;3;
